sale_id,order_ref,order_date,year_number,quarter_number,month_number,month_name,year_month,is_complete_month,is_complete_year,customer_name,city_name,state_name,category_name,sub_category_name,payment_mode_name,quantity,amount,profit
914,B-26872,2024-01-13,2024,1,1,January,2024-01,1,1,Scott Gibbs,Los Angeles,California,Office Supplies,Markers,EMI,18,4699.0,625.0
915,B-26083,2024-01-17,2024,1,1,January,2024-01,1,1,Bethany Harrison,Los Angeles,California,Office Supplies,Paper,Credit Card,16,3265.0,1390.0
916,B-25232,2024-01-19,2024,1,1,January,2024-01,1,1,Kristy Hernandez,San Diego,California,Office Supplies,Paper,UPI,13,7792.0,1403.0
917,B-25232,2024-01-19,2024,1,1,January,2024-01,1,1,Kristy Hernandez,San Diego,California,Furniture,Chairs,Debit Card,14,2346.0,388.0
918,B-25842,2024-01-22,2024,1,1,January,2024-01,1,1,Christina Conner,Columbus,Ohio,Office Supplies,Pens,EMI,13,1248.0,584.0
919,B-25842,2024-01-22,2024,1,1,January,2024-01,1,1,Christina Conner,Columbus,Ohio,Office Supplies,Markers,EMI,14,3669.0,154.0
920,B-25842,2024-01-22,2024,1,1,January,2024-01,1,1,Christina Conner,Columbus,Ohio,Office Supplies,Paper,Debit Card,15,514.0,109.0
921,B-26510,2024-01-23,2024,1,1,January,2024-01,1,1,Ricardo Andrews,San Diego,California,Office Supplies,Paper,UPI,1,1629.0,265.0
922,B-26137,2024-01-24,2024,1,1,January,2024-01,1,1,Amy Williams,Austin,Texas,Electronics,Printers,Credit Card,4,3423.0,804.0
923,B-25295,2024-01-28,2024,1,1,January,2024-01,1,1,Paul Rogers,Miami,Florida,Office Supplies,Pens,Credit Card,1,2025.0,528.0
924,B-25295,2024-01-28,2024,1,1,January,2024-01,1,1,Paul Rogers,Miami,Florida,Office Supplies,Binders,EMI,16,6800.0,167.0
925,B-25915,2024-02-01,2024,1,2,February,2024-02,1,1,Adam Clark,San Francisco,California,Office Supplies,Binders,COD,10,3433.0,1169.0
926,B-25915,2024-02-01,2024,1,2,February,2024-02,1,1,Adam Clark,San Francisco,California,Office Supplies,Binders,Debit Card,1,3887.0,1490.0
927,B-25486,2024-02-02,2024,1,2,February,2024-02,1,1,Melissa Wise,Columbus,Ohio,Furniture,Chairs,Debit Card,14,4215.0,432.0
928,B-25548,2024-02-07,2024,1,2,February,2024-02,1,1,Joseph Wilson,Cincinnati,Ohio,Electronics,Laptops,UPI,12,8851.0,999.0
929,B-26393,2024-02-07,2024,1,2,February,2024-02,1,1,Ashley Palmer,Miami,Florida,Electronics,Printers,Credit Card,18,2258.0,135.0
930,B-25011,2024-02-10,2024,1,2,February,2024-02,1,1,Eric Bates,Columbus,Ohio,Furniture,Sofas,UPI,15,3913.0,961.0
931,B-25444,2024-02-11,2024,1,2,February,2024-02,1,1,Jessica Hunt,Springfield,Illinois,Office Supplies,Pens,EMI,5,7626.0,229.0
932,B-25456,2024-02-11,2024,1,2,February,2024-02,1,1,Stephanie Sanchez,Miami,Florida,Furniture,Sofas,Credit Card,20,5632.0,2358.0
933,B-26405,2024-02-12,2024,1,2,February,2024-02,1,1,Christopher Brooks,Peoria,Illinois,Furniture,Chairs,COD,18,7497.0,319.0
934,B-26661,2024-02-13,2024,1,2,February,2024-02,1,1,Jason Norman,Miami,Florida,Office Supplies,Pens,COD,3,2386.0,999.0
935,B-26564,2024-02-16,2024,1,2,February,2024-02,1,1,Daryl Miles,Orlando,Florida,Office Supplies,Binders,Credit Card,7,1297.0,600.0
936,B-26564,2024-02-16,2024,1,2,February,2024-02,1,1,Daryl Miles,Orlando,Florida,Electronics,Phones,COD,19,7909.0,1942.0
937,B-26999,2024-02-19,2024,1,2,February,2024-02,1,1,Edward Valencia,Miami,Florida,Furniture,Tables,UPI,5,3756.0,1318.0
938,B-26885,2024-02-20,2024,1,2,February,2024-02,1,1,Peter Castro,Dallas,Texas,Furniture,Tables,Credit Card,4,9024.0,730.0
939,B-26885,2024-02-20,2024,1,2,February,2024-02,1,1,Peter Castro,Dallas,Texas,Electronics,Laptops,Credit Card,4,2468.0,418.0
940,B-26980,2024-02-21,2024,1,2,February,2024-02,1,1,Mary Johnson,Rochester,New York,Furniture,Bookcases,Debit Card,5,9752.0,3618.0
941,B-26508,2024-02-25,2024,1,2,February,2024-02,1,1,Christopher Kirk,Miami,Florida,Electronics,Laptops,Credit Card,16,9204.0,3289.0
942,B-26508,2024-02-25,2024,1,2,February,2024-02,1,1,Christopher Kirk,Miami,Florida,Office Supplies,Paper,EMI,20,9894.0,3698.0
943,B-25329,2024-02-28,2024,1,2,February,2024-02,1,1,Stephanie Flores,San Diego,California,Furniture,Tables,Credit Card,18,5412.0,1192.0
944,B-26969,2024-03-02,2024,1,3,March,2024-03,1,1,Connie Richards,Cleveland,Ohio,Office Supplies,Markers,Credit Card,5,3348.0,568.0
945,B-26969,2024-03-02,2024,1,3,March,2024-03,1,1,Connie Richards,Cleveland,Ohio,Office Supplies,Pens,Debit Card,9,8856.0,2020.0
946,B-26321,2024-03-04,2024,1,3,March,2024-03,1,1,Christine Wheeler,Tampa,Florida,Office Supplies,Markers,Credit Card,6,2062.0,848.0
947,B-26842,2024-03-10,2024,1,3,March,2024-03,1,1,Joseph Perkins,Orlando,Florida,Office Supplies,Markers,Debit Card,19,6402.0,2770.0
948,B-26842,2024-03-10,2024,1,3,March,2024-03,1,1,Joseph Perkins,Orlando,Florida,Electronics,Printers,Debit Card,19,5916.0,1594.0
949,B-25735,2024-03-11,2024,1,3,March,2024-03,1,1,Bryan Baird,Peoria,Illinois,Office Supplies,Markers,EMI,7,7122.0,1982.0
950,B-26522,2024-03-12,2024,1,3,March,2024-03,1,1,Bryan Anderson,Los Angeles,California,Furniture,Bookcases,EMI,9,5994.0,2826.0
951,B-26601,2024-03-13,2024,1,3,March,2024-03,1,1,Melinda Montoya,San Francisco,California,Furniture,Bookcases,UPI,19,9574.0,4045.0
952,B-26601,2024-03-13,2024,1,3,March,2024-03,1,1,Melinda Montoya,San Francisco,California,Electronics,Electronic Games,COD,17,4382.0,482.0
953,B-25976,2024-03-15,2024,1,3,March,2024-03,1,1,Martha Carney,New York City,New York,Electronics,Electronic Games,UPI,3,4307.0,615.0
954,B-25976,2024-03-15,2024,1,3,March,2024-03,1,1,Martha Carney,New York City,New York,Furniture,Chairs,EMI,5,5694.0,1134.0
955,B-26209,2024-03-17,2024,1,3,March,2024-03,1,1,Bianca Brown,Columbus,Ohio,Office Supplies,Pens,Debit Card,17,4404.0,858.0
956,B-26209,2024-03-17,2024,1,3,March,2024-03,1,1,Bianca Brown,Columbus,Ohio,Furniture,Sofas,Credit Card,15,8776.0,2529.0
957,B-26522,2024-03-17,2024,1,3,March,2024-03,1,1,Sarah Miller,New York City,New York,Furniture,Bookcases,EMI,9,5994.0,2826.0
958,B-25381,2024-03-21,2024,1,3,March,2024-03,1,1,Barry Garcia,Springfield,Illinois,Office Supplies,Markers,EMI,13,4220.0,945.0
959,B-25673,2024-03-23,2024,1,3,March,2024-03,1,1,Kimberly Fuller,Buffalo,New York,Furniture,Tables,EMI,17,5306.0,2405.0
960,B-25714,2024-03-24,2024,1,3,March,2024-03,1,1,Charles Lane,Dallas,Texas,Electronics,Electronic Games,UPI,12,6962.0,3429.0
961,B-26279,2024-03-27,2024,1,3,March,2024-03,1,1,Mrs. Lauren Potter Dds,Columbus,Ohio,Office Supplies,Markers,Credit Card,5,3747.0,410.0
962,B-26279,2024-03-27,2024,1,3,March,2024-03,1,1,Mrs. Lauren Potter Dds,Columbus,Ohio,Office Supplies,Binders,UPI,4,3194.0,534.0
963,B-26598,2024-03-27,2024,1,3,March,2024-03,1,1,Jessica Barajas,Peoria,Illinois,Electronics,Printers,Credit Card,17,1093.0,397.0
964,B-26598,2024-03-27,2024,1,3,March,2024-03,1,1,Jessica Barajas,Peoria,Illinois,Office Supplies,Paper,Debit Card,11,2636.0,88.0
965,B-25851,2024-03-30,2024,1,3,March,2024-03,1,1,Julie Chavez,Cincinnati,Ohio,Electronics,Phones,UPI,16,3273.0,85.0
966,B-26456,2024-03-30,2024,1,3,March,2024-03,1,1,Robert Mosley,Cincinnati,Ohio,Furniture,Tables,COD,11,5954.0,2618.0
967,B-25234,2024-04-02,2024,2,4,April,2024-04,1,1,Nancy Kennedy,Dallas,Texas,Office Supplies,Paper,UPI,2,5024.0,379.0
968,B-26955,2024-04-07,2024,2,4,April,2024-04,1,1,Kristine Carter,Houston,Texas,Office Supplies,Binders,Debit Card,3,7301.0,3602.0
969,B-25978,2024-04-10,2024,2,4,April,2024-04,1,1,Malik Walker,New York City,New York,Furniture,Sofas,COD,8,6622.0,2673.0
970,B-26167,2024-04-13,2024,2,4,April,2024-04,1,1,Shane Clark,San Diego,California,Furniture,Chairs,EMI,1,5343.0,655.0
971,B-25044,2024-04-16,2024,2,4,April,2024-04,1,1,April Welch,Springfield,Illinois,Office Supplies,Paper,Credit Card,9,2493.0,1221.0
972,B-25044,2024-04-16,2024,2,4,April,2024-04,1,1,April Welch,Springfield,Illinois,Office Supplies,Pens,Credit Card,1,9849.0,963.0
973,B-25895,2024-04-16,2024,2,4,April,2024-04,1,1,Donald Medina,Houston,Texas,Electronics,Phones,EMI,11,7478.0,1381.0
974,B-26159,2024-04-16,2024,2,4,April,2024-04,1,1,Richard Petersen,Chicago,Illinois,Electronics,Phones,UPI,15,7484.0,2871.0
975,B-26159,2024-04-16,2024,2,4,April,2024-04,1,1,Richard Petersen,Chicago,Illinois,Furniture,Sofas,Credit Card,1,7700.0,2712.0
976,B-26245,2024-04-16,2024,2,4,April,2024-04,1,1,Raymond Bean,Springfield,Illinois,Office Supplies,Paper,EMI,5,4172.0,235.0
977,B-25226,2024-04-23,2024,2,4,April,2024-04,1,1,Nicole Warren,Los Angeles,California,Office Supplies,Pens,UPI,2,9808.0,2117.0
978,B-25222,2024-04-24,2024,2,4,April,2024-04,1,1,Alicia Allen,Dallas,Texas,Furniture,Tables,EMI,2,4852.0,218.0
979,B-25120,2024-04-25,2024,2,4,April,2024-04,1,1,James Clarke,Dallas,Texas,Electronics,Phones,Debit Card,6,7122.0,1836.0
980,B-25120,2024-04-25,2024,2,4,April,2024-04,1,1,James Clarke,Dallas,Texas,Office Supplies,Markers,Credit Card,15,7327.0,2596.0
981,B-25916,2024-04-29,2024,2,4,April,2024-04,1,1,Claudia Curry,Austin,Texas,Electronics,Phones,UPI,7,6009.0,2107.0
982,B-25916,2024-04-29,2024,2,4,April,2024-04,1,1,Claudia Curry,Austin,Texas,Furniture,Tables,Credit Card,3,2858.0,230.0
983,B-25916,2024-04-29,2024,2,4,April,2024-04,1,1,Claudia Curry,Austin,Texas,Furniture,Sofas,Credit Card,7,8175.0,525.0
984,B-25916,2024-04-29,2024,2,4,April,2024-04,1,1,Claudia Curry,Austin,Texas,Furniture,Sofas,UPI,18,5846.0,586.0
985,B-26910,2024-04-29,2024,2,4,April,2024-04,1,1,Mr. Ralph Garcia Jr.,Rochester,New York,Furniture,Tables,COD,9,9680.0,3295.0
986,B-26910,2024-04-29,2024,2,4,April,2024-04,1,1,Mr. Ralph Garcia Jr.,Rochester,New York,Office Supplies,Pens,UPI,8,8468.0,3666.0
987,B-26910,2024-04-29,2024,2,4,April,2024-04,1,1,Mr. Ralph Garcia Jr.,Rochester,New York,Furniture,Chairs,Debit Card,14,4441.0,314.0
988,B-26425,2024-05-01,2024,2,5,May,2024-05,1,1,William Cook,Cleveland,Ohio,Office Supplies,Binders,Debit Card,3,6891.0,2529.0
989,B-25881,2024-05-02,2024,2,5,May,2024-05,1,1,Sherri Ferguson Dvm,Austin,Texas,Furniture,Tables,Debit Card,8,8709.0,2322.0
990,B-26409,2024-05-02,2024,2,5,May,2024-05,1,1,Scott Harris,Los Angeles,California,Furniture,Sofas,Credit Card,1,3024.0,1353.0
991,B-25645,2024-05-05,2024,2,5,May,2024-05,1,1,Brett Mullins,Orlando,Florida,Furniture,Sofas,UPI,4,8383.0,937.0
992,B-26904,2024-05-08,2024,2,5,May,2024-05,1,1,Devon Schmitt,Austin,Texas,Office Supplies,Paper,Debit Card,19,594.0,67.0
993,B-26942,2024-05-11,2024,2,5,May,2024-05,1,1,John Fields,Orlando,Florida,Office Supplies,Pens,Debit Card,12,1525.0,185.0
994,B-25251,2024-05-13,2024,2,5,May,2024-05,1,1,Tiffany Parker,Houston,Texas,Furniture,Chairs,COD,6,2895.0,104.0
995,B-25251,2024-05-13,2024,2,5,May,2024-05,1,1,Tiffany Parker,Houston,Texas,Furniture,Chairs,UPI,1,697.0,116.0
996,B-25038,2024-05-14,2024,2,5,May,2024-05,1,1,Jeff Duncan,Cincinnati,Ohio,Furniture,Chairs,Debit Card,2,738.0,342.0
997,B-25983,2024-05-19,2024,2,5,May,2024-05,1,1,Jeffrey Kline,Miami,Florida,Office Supplies,Paper,Debit Card,10,6517.0,1581.0
998,B-25983,2024-05-19,2024,2,5,May,2024-05,1,1,Jeffrey Kline,Miami,Florida,Furniture,Tables,Credit Card,11,1166.0,349.0
999,B-26309,2024-05-20,2024,2,5,May,2024-05,1,1,John Jones,San Diego,California,Furniture,Tables,UPI,4,6672.0,3319.0
1000,B-26138,2024-05-21,2024,2,5,May,2024-05,1,1,Carl Ryan,Dallas,Texas,Furniture,Bookcases,UPI,19,3084.0,611.0
1001,B-26789,2024-05-21,2024,2,5,May,2024-05,1,1,Cheryl Johnson,Cincinnati,Ohio,Office Supplies,Binders,UPI,12,4699.0,103.0
1002,B-25762,2024-05-24,2024,2,5,May,2024-05,1,1,Jason Wilson,Austin,Texas,Electronics,Electronic Games,COD,13,2858.0,482.0
1003,B-26792,2024-05-26,2024,2,5,May,2024-05,1,1,Andrew Macias,Austin,Texas,Office Supplies,Pens,EMI,3,3288.0,1477.0
1004,B-25106,2024-05-28,2024,2,5,May,2024-05,1,1,Dr. Jennifer Benton Dvm,Springfield,Illinois,Electronics,Phones,Credit Card,16,9090.0,3098.0
1005,B-25106,2024-05-28,2024,2,5,May,2024-05,1,1,Dr. Jennifer Benton Dvm,Springfield,Illinois,Electronics,Electronic Games,Credit Card,11,851.0,356.0
1006,B-25383,2024-05-29,2024,2,5,May,2024-05,1,1,Kayla Becker,Los Angeles,California,Furniture,Chairs,Credit Card,8,5410.0,2456.0
1007,B-26739,2024-05-29,2024,2,5,May,2024-05,1,1,Brooke Gonzalez,Miami,Florida,Furniture,Tables,UPI,3,2689.0,1330.0
1008,B-25553,2024-05-30,2024,2,5,May,2024-05,1,1,Karen Johnson,Rochester,New York,Electronics,Phones,UPI,11,9380.0,414.0
1009,B-25553,2024-05-30,2024,2,5,May,2024-05,1,1,Karen Johnson,Rochester,New York,Office Supplies,Binders,Credit Card,18,8558.0,1644.0
1010,B-25553,2024-05-30,2024,2,5,May,2024-05,1,1,Karen Johnson,Rochester,New York,Office Supplies,Paper,COD,17,4080.0,72.0
1011,B-25042,2024-05-31,2024,2,5,May,2024-05,1,1,Spencer Spears,Chicago,Illinois,Furniture,Tables,COD,1,6903.0,105.0
1012,B-25042,2024-05-31,2024,2,5,May,2024-05,1,1,Spencer Spears,Chicago,Illinois,Office Supplies,Pens,COD,7,8793.0,3010.0
1013,B-25166,2024-06-06,2024,2,6,June,2024-06,1,1,Sarah Torres,San Diego,California,Furniture,Chairs,UPI,17,1133.0,73.0
1014,B-25166,2024-06-06,2024,2,6,June,2024-06,1,1,Sarah Torres,San Diego,California,Furniture,Bookcases,COD,19,6248.0,1168.0
1015,B-26890,2024-06-07,2024,2,6,June,2024-06,1,1,Mr. Eric Lopez,Buffalo,New York,Electronics,Laptops,Credit Card,4,7333.0,1576.0
1016,B-25441,2024-06-08,2024,2,6,June,2024-06,1,1,Andrew Krueger,Rochester,New York,Furniture,Sofas,Credit Card,16,9914.0,3858.0
1017,B-25441,2024-06-08,2024,2,6,June,2024-06,1,1,Andrew Krueger,Rochester,New York,Office Supplies,Pens,Debit Card,7,5470.0,292.0
1018,B-25441,2024-06-08,2024,2,6,June,2024-06,1,1,Andrew Krueger,Rochester,New York,Furniture,Bookcases,UPI,17,1496.0,662.0
1019,B-25325,2024-06-12,2024,2,6,June,2024-06,1,1,Jean Jackson,San Francisco,California,Electronics,Phones,Credit Card,18,3944.0,1559.0
1020,B-25325,2024-06-12,2024,2,6,June,2024-06,1,1,Jean Jackson,San Francisco,California,Office Supplies,Pens,Credit Card,12,6711.0,1045.0
1021,B-25325,2024-06-12,2024,2,6,June,2024-06,1,1,Jean Jackson,San Francisco,California,Furniture,Tables,Credit Card,4,5031.0,714.0
1022,B-25325,2024-06-12,2024,2,6,June,2024-06,1,1,Jean Jackson,San Francisco,California,Office Supplies,Binders,EMI,14,6295.0,2469.0
1023,B-25658,2024-06-15,2024,2,6,June,2024-06,1,1,Alison Martin,Buffalo,New York,Office Supplies,Markers,UPI,12,1290.0,204.0
1024,B-25873,2024-06-15,2024,2,6,June,2024-06,1,1,Meghan Ballard,New York City,New York,Electronics,Electronic Games,UPI,2,2684.0,713.0
1025,B-26675,2024-06-15,2024,2,6,June,2024-06,1,1,Daniel Price,New York City,New York,Electronics,Electronic Games,EMI,18,6499.0,2189.0
1026,B-25243,2024-06-16,2024,2,6,June,2024-06,1,1,Cory Evans,Orlando,Florida,Electronics,Laptops,UPI,6,6113.0,2508.0
1027,B-25243,2024-06-16,2024,2,6,June,2024-06,1,1,Cory Evans,Orlando,Florida,Furniture,Tables,EMI,15,7733.0,2784.0
1028,B-25243,2024-06-16,2024,2,6,June,2024-06,1,1,Cory Evans,Orlando,Florida,Furniture,Tables,COD,14,8524.0,154.0
1029,B-25243,2024-06-16,2024,2,6,June,2024-06,1,1,Cory Evans,Orlando,Florida,Furniture,Bookcases,EMI,15,6187.0,2344.0
1030,B-26528,2024-06-16,2024,2,6,June,2024-06,1,1,Donald Hernandez,San Francisco,California,Furniture,Sofas,COD,19,2663.0,64.0
1031,B-26554,2024-06-16,2024,2,6,June,2024-06,1,1,Louis Jimenez,Tampa,Florida,Office Supplies,Paper,Credit Card,5,7564.0,3463.0
1032,B-26554,2024-06-16,2024,2,6,June,2024-06,1,1,Louis Jimenez,Tampa,Florida,Electronics,Electronic Games,UPI,20,3409.0,1605.0
1033,B-25789,2024-06-22,2024,2,6,June,2024-06,1,1,John Silva,Los Angeles,California,Furniture,Bookcases,UPI,5,3659.0,379.0
1034,B-26975,2024-06-23,2024,2,6,June,2024-06,1,1,Elizabeth Gonzalez,San Diego,California,Furniture,Bookcases,Credit Card,19,622.0,218.0
1035,B-26975,2024-06-23,2024,2,6,June,2024-06,1,1,Elizabeth Gonzalez,San Diego,California,Office Supplies,Pens,UPI,18,1755.0,495.0
1036,B-26975,2024-06-23,2024,2,6,June,2024-06,1,1,Elizabeth Gonzalez,San Diego,California,Electronics,Electronic Games,EMI,20,8020.0,3898.0
1037,B-26212,2024-06-25,2024,2,6,June,2024-06,1,1,Janet Carlson,Miami,Florida,Office Supplies,Markers,Debit Card,13,8850.0,279.0
1038,B-26212,2024-06-25,2024,2,6,June,2024-06,1,1,Janet Carlson,Miami,Florida,Office Supplies,Paper,Debit Card,6,8667.0,1266.0
1039,B-25594,2024-06-26,2024,2,6,June,2024-06,1,1,Michael Stewart,Peoria,Illinois,Electronics,Electronic Games,Credit Card,7,2931.0,212.0
1040,B-26554,2024-07-01,2024,3,7,July,2024-07,1,1,Connie Olson,Houston,Texas,Office Supplies,Paper,Credit Card,5,7564.0,3463.0
1041,B-26554,2024-07-01,2024,3,7,July,2024-07,1,1,Connie Olson,Houston,Texas,Electronics,Electronic Games,UPI,20,3409.0,1605.0
1042,B-25742,2024-07-02,2024,3,7,July,2024-07,1,1,Taylor White,Springfield,Illinois,Office Supplies,Paper,Debit Card,3,9565.0,1691.0
1043,B-25742,2024-07-02,2024,3,7,July,2024-07,1,1,Taylor White,Springfield,Illinois,Office Supplies,Paper,EMI,11,8245.0,324.0
1044,B-26287,2024-07-02,2024,3,7,July,2024-07,1,1,Renee Solomon,Tampa,Florida,Office Supplies,Paper,COD,2,2684.0,670.0
1045,B-26287,2024-07-02,2024,3,7,July,2024-07,1,1,Renee Solomon,Tampa,Florida,Furniture,Sofas,Credit Card,5,822.0,147.0
1046,B-26287,2024-07-02,2024,3,7,July,2024-07,1,1,Renee Solomon,Tampa,Florida,Furniture,Chairs,EMI,2,9730.0,2341.0
1047,B-26287,2024-07-02,2024,3,7,July,2024-07,1,1,Renee Solomon,Tampa,Florida,Electronics,Electronic Games,COD,2,2483.0,236.0
1048,B-26018,2024-07-04,2024,3,7,July,2024-07,1,1,Whitney Stout,Austin,Texas,Furniture,Bookcases,COD,18,3098.0,957.0
1049,B-26365,2024-07-05,2024,3,7,July,2024-07,1,1,Mr. Curtis Bailey,Tampa,Florida,Furniture,Tables,UPI,14,1895.0,391.0
1050,B-26365,2024-07-05,2024,3,7,July,2024-07,1,1,Mr. Curtis Bailey,Tampa,Florida,Office Supplies,Binders,COD,13,5323.0,322.0
1051,B-25328,2024-07-07,2024,3,7,July,2024-07,1,1,Debra Smith,Austin,Texas,Electronics,Electronic Games,Credit Card,4,8780.0,3430.0
1052,B-25200,2024-07-08,2024,3,7,July,2024-07,1,1,Marissa Hartman,Buffalo,New York,Office Supplies,Paper,UPI,6,9653.0,2471.0
1053,B-26496,2024-07-09,2024,3,7,July,2024-07,1,1,Daniel Mosley,Los Angeles,California,Office Supplies,Markers,Credit Card,20,1801.0,641.0
1054,B-26496,2024-07-09,2024,3,7,July,2024-07,1,1,Daniel Mosley,Los Angeles,California,Furniture,Tables,Debit Card,10,5301.0,817.0
1055,B-26496,2024-07-09,2024,3,7,July,2024-07,1,1,Daniel Mosley,Los Angeles,California,Office Supplies,Paper,Debit Card,12,1166.0,520.0
1056,B-26496,2024-07-09,2024,3,7,July,2024-07,1,1,Daniel Mosley,Los Angeles,California,Office Supplies,Paper,Debit Card,15,3196.0,1411.0
1057,B-26397,2024-07-11,2024,3,7,July,2024-07,1,1,Marcus Flores,Los Angeles,California,Furniture,Tables,Credit Card,18,6200.0,2321.0
1058,B-26607,2024-07-13,2024,3,7,July,2024-07,1,1,Maria Miller,Buffalo,New York,Furniture,Bookcases,UPI,20,1085.0,301.0
1059,B-25006,2024-07-18,2024,3,7,July,2024-07,1,1,Daniel Dixon,San Diego,California,Office Supplies,Pens,Debit Card,17,5831.0,1574.0
1060,B-25157,2024-07-18,2024,3,7,July,2024-07,1,1,Lisa Graham,Peoria,Illinois,Electronics,Electronic Games,UPI,18,6471.0,2842.0
1061,B-25477,2024-07-27,2024,3,7,July,2024-07,1,1,Cynthia Smith,Rochester,New York,Office Supplies,Markers,COD,7,7195.0,1665.0
1062,B-26146,2024-07-28,2024,3,7,July,2024-07,1,1,Megan Charles,Tampa,Florida,Electronics,Printers,COD,18,2239.0,1094.0
1063,B-26146,2024-07-28,2024,3,7,July,2024-07,1,1,Megan Charles,Tampa,Florida,Office Supplies,Markers,COD,1,4932.0,1153.0
1064,B-25564,2024-07-30,2024,3,7,July,2024-07,1,1,Zachary Pierce,Houston,Texas,Office Supplies,Paper,EMI,8,2451.0,342.0
1065,B-26370,2024-07-31,2024,3,7,July,2024-07,1,1,Megan Mclean,New York City,New York,Furniture,Tables,Debit Card,15,8825.0,3594.0
1066,B-25159,2024-08-01,2024,3,8,August,2024-08,1,1,Cassandra Jordan,Peoria,Illinois,Office Supplies,Markers,UPI,16,5338.0,1354.0
1067,B-25032,2024-08-06,2024,3,8,August,2024-08,1,1,Denise Hampton,San Francisco,California,Office Supplies,Markers,UPI,12,7784.0,2937.0
1068,B-25032,2024-08-06,2024,3,8,August,2024-08,1,1,Denise Hampton,San Francisco,California,Office Supplies,Pens,COD,3,5591.0,1696.0
1069,B-25032,2024-08-06,2024,3,8,August,2024-08,1,1,Denise Hampton,San Francisco,California,Electronics,Electronic Games,COD,12,5122.0,2413.0
1070,B-25630,2024-08-07,2024,3,8,August,2024-08,1,1,Charles Williams,Dallas,Texas,Electronics,Laptops,Debit Card,6,5951.0,936.0
1071,B-26065,2024-08-09,2024,3,8,August,2024-08,1,1,Rebecca Owen,Springfield,Illinois,Furniture,Chairs,Credit Card,13,7930.0,1981.0
1072,B-25443,2024-08-21,2024,3,8,August,2024-08,1,1,Kathy Wilson,Dallas,Texas,Electronics,Phones,EMI,9,4544.0,1726.0
1073,B-25443,2024-08-21,2024,3,8,August,2024-08,1,1,Kathy Wilson,Dallas,Texas,Electronics,Phones,UPI,20,5900.0,1738.0
1074,B-25462,2024-08-21,2024,3,8,August,2024-08,1,1,Randy Acosta,Tampa,Florida,Electronics,Laptops,COD,6,5730.0,482.0
1075,B-26144,2024-08-23,2024,3,8,August,2024-08,1,1,Andrew Griffin,Chicago,Illinois,Furniture,Sofas,EMI,15,3461.0,1537.0
1076,B-26144,2024-08-23,2024,3,8,August,2024-08,1,1,Andrew Griffin,Chicago,Illinois,Electronics,Electronic Games,Credit Card,6,5714.0,1438.0
1077,B-26144,2024-08-23,2024,3,8,August,2024-08,1,1,Andrew Griffin,Chicago,Illinois,Office Supplies,Binders,COD,10,3853.0,1457.0
1078,B-26964,2024-08-29,2024,3,8,August,2024-08,1,1,Brandon Kirk,Cleveland,Ohio,Office Supplies,Pens,Credit Card,15,3522.0,898.0
1079,B-25868,2024-08-31,2024,3,8,August,2024-08,1,1,Autumn Lee,Columbus,Ohio,Office Supplies,Binders,Credit Card,5,2944.0,249.0
1080,B-26598,2024-09-01,2024,3,9,September,2024-09,1,1,Jamie Jimenez,Buffalo,New York,Electronics,Printers,Credit Card,17,1093.0,397.0
1081,B-26598,2024-09-01,2024,3,9,September,2024-09,1,1,Jamie Jimenez,Buffalo,New York,Office Supplies,Paper,Debit Card,11,2636.0,88.0
1082,B-25884,2024-09-04,2024,3,9,September,2024-09,1,1,Sean Elliott,San Francisco,California,Electronics,Printers,Credit Card,20,9538.0,3158.0
1083,B-25884,2024-09-04,2024,3,9,September,2024-09,1,1,Sean Elliott,San Francisco,California,Furniture,Chairs,EMI,14,9035.0,1227.0
1084,B-26322,2024-09-06,2024,3,9,September,2024-09,1,1,David Brown,Peoria,Illinois,Office Supplies,Markers,EMI,2,5934.0,1563.0
1085,B-25369,2024-09-08,2024,3,9,September,2024-09,1,1,Julie Smith Md,Rochester,New York,Electronics,Laptops,Credit Card,9,1579.0,602.0
1086,B-25369,2024-09-08,2024,3,9,September,2024-09,1,1,Julie Smith Md,Rochester,New York,Furniture,Chairs,EMI,19,3760.0,1849.0
1087,B-25497,2024-09-13,2024,3,9,September,2024-09,1,1,Paul Bryant,Buffalo,New York,Furniture,Bookcases,Credit Card,14,2995.0,220.0
1088,B-25497,2024-09-13,2024,3,9,September,2024-09,1,1,Paul Bryant,Buffalo,New York,Office Supplies,Markers,Debit Card,5,2047.0,914.0
1089,B-25889,2024-09-13,2024,3,9,September,2024-09,1,1,Jennifer Hernandez,Cleveland,Ohio,Electronics,Laptops,Credit Card,12,7992.0,893.0
1090,B-26742,2024-09-17,2024,3,9,September,2024-09,1,1,Tony Maddox,San Francisco,California,Electronics,Phones,Credit Card,19,4358.0,526.0
1091,B-26742,2024-09-17,2024,3,9,September,2024-09,1,1,Tony Maddox,San Francisco,California,Electronics,Phones,Credit Card,8,6459.0,825.0
1092,B-26628,2024-09-19,2024,3,9,September,2024-09,1,1,George Ashley,Houston,Texas,Furniture,Sofas,Debit Card,3,9609.0,4339.0
1093,B-26397,2024-09-21,2024,3,9,September,2024-09,1,1,Tonya Long,Miami,Florida,Furniture,Tables,Credit Card,18,6200.0,2321.0
1094,B-26076,2024-09-24,2024,3,9,September,2024-09,1,1,Sean Smith,Cleveland,Ohio,Electronics,Phones,Debit Card,11,2750.0,1239.0
